Employer,Job Title,Base Salary,Category,city,state_id,state_name,lat,lng
GOOGLE LLC,Data Scientist,159000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,159000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,159000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,159000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,159000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,159000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,160000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,160000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,160000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Scientist,173209.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,174000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
APPLE INC,Data Scientist,183310.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
APPLE INC,Data Scientist,183310.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
HEWLETT PACKARD ENTERPRISE COMPANY,Data Scientist,195000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Scientist,202000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
RABBITHOLE STUDIOS INC,Data Scientist,215000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Scientist,225400.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Scientist,239120.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
IT RESOURCES INC,Qa Engineer,87651.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
INTUITIVE SURGICAL OPERATIONS INC,Qa Engineer,131082.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
FLEXON TECHNOLOGIES INC,Business Analyst,111700.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
SUN-IT SOLUTIONS INC,Business Analyst,103958.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
SIMPLE RULES COMPANY,Business Analyst,130416.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
SIMPLE RULES COMPANY,Business Analyst,130416.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
PROOFPOINT INC,Business Analyst,133000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
PROOFPOINT INC,Business Analyst,133000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Business Analyst,177000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Business Analyst,183000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
MEGATRENDZ MEDIA USA INC,Data Analyst,120000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
ADVANTIS GLOBAL LLC,Data Analyst,126000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
RED HAT INC,Data Analyst,80226.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
PEABERRY SOFTWARE INC,Data Analyst,95000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
JAGO LINK INC,Data Analyst,95000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
DGN TECHNOLOGIES INC,Data Analyst,120000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
UBER TECHNOLOGIES INC,Data Analyst,146200.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
ANCILE INC,Cyber Security Engineer,110864.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
PINNACLE TECHNICAL RESOURCES INC,Data Engineer,168260.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
VAK IT SYSTEMS INC,Data Engineer,115586.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
INTUITIVE SURGICAL OPERATIONS INC,Data Engineer,123178.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Engineer,125000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
ABN TECH CORPORATION,Data Engineer,130416.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
IBM CORPORATION,Data Engineer,140442.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
SGIC CLOUD TECHNOLOGIES INC,Data Engineer,141378.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
ANALYTICS9 SOLUTIONS INC,Data Engineer,142000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
DGN TECHNOLOGIES INC,Data Engineer,145000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
AIRBNB INC,Data Engineer,156000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
ILLUMIO INC,Data Engineer,156853.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
APPLE INC,Data Engineer,170082.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
APPLE INC,Data Engineer,183310.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
APPLE INC,Data Engineer,204000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Engineer,204430.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Engineer,212552.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Engineer,213919.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Engineer,239120.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
FLEXON TECHNOLOGIES INC,Business Analyst,111700.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
SUN-IT SOLUTIONS INC,Business Analyst,103958.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
SIMPLE RULES COMPANY,Business Analyst,130416.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
SIMPLE RULES COMPANY,Business Analyst,130416.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
PROOFPOINT INC,Business Analyst,133000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
PROOFPOINT INC,Business Analyst,133000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Business Analyst,177000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Business Analyst,183000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
IT RESOURCES INC,Qa Engineer,87651.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
INTUITIVE SURGICAL OPERATIONS INC,Qa Engineer,131082.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
ANCILE INC,Cyber Security Engineer,110864.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
PINNACLE TECHNICAL RESOURCES INC,Data Engineer,168260.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
VAK IT SYSTEMS INC,Data Engineer,115586.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
INTUITIVE SURGICAL OPERATIONS INC,Data Engineer,123178.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Data Engineer,125000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
ABN TECH CORPORATION,Data Engineer,130416.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
IBM CORPORATION,Data Engineer,140442.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
SGIC CLOUD TECHNOLOGIES INC,Data Engineer,141378.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
ANALYTICS9 SOLUTIONS INC,Data Engineer,142000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
DGN TECHNOLOGIES INC,Data Engineer,145000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
AIRBNB INC,Data Engineer,156000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
ILLUMIO INC,Data Engineer,156853.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
APPLE INC,Data Engineer,170082.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
APPLE INC,Data Engineer,183310.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
APPLE INC,Data Engineer,204000.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Engineer,204430.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Engineer,212552.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Engineer,213919.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Data Engineer,239120.0,Data Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,212000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,215820.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,150000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,180000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,179000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,198000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
LINKEDIN CORPORATION,Software Engineer,131969.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,115586.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,216000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,183000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
MAXARY LLC,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,174000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,210870.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
DOORDASH INC,Software Engineer,144500.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,181000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,214000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,145000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,198000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,180000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,172000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,257000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,167000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,292000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,190000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
MICROSOFT CORPORATION,Software Engineer,142050.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,175000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,150000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,210870.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,146000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
LINKEDIN CORPORATION,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,113110.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,195000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,173000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,183000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,152000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,170000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,143000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,220320.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,180000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,167149.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,160000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,167000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
DOORDASH INC,Software Engineer,192941.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
MAXARY LLC,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,179000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,183000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,173000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,111140.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,148000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
ARPU RESEARCH LABS LLC,Software Engineer,136000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,147000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,186000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,183000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,172000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,167000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,198000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,198000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,180000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,180000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,148000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,167000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,152000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Software Engineer,241560.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,115586.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,198000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
META PLATFORMS INC,Software Engineer,241560.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
RED HAT INC,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,167000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,180000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,198000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,198000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,184000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,212000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,171000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,184000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,199000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,180000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,176000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,183000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,253000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,193000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
ANTRA INC,Software Engineer,141400.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,143000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,253000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,246500.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,253000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,108760.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,138590.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,220000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
AMISEQ INC,Software Engineer,125000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,180000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,183000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,170000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,111140.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,111140.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,182000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,198000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
MICROSOFT CORPORATION,Software Engineer,115586.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,188000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,170000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,190000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,230000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,146000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,181000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
LINKEDIN CORPORATION,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,183000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,198000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,180000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,167149.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
UBER TECHNOLOGIES INC,Software Engineer,167149.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,144000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,246000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,172000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
JUNIPER NETWORKS INC,Software Engineer,108760.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,183000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,167000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,181500.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,168000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,205000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,142000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
PATHPARTNER TECHNOLOGY INC,Software Engineer,141378.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,171000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,188000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
GOOGLE LLC,Software Engineer,152000.0,Computer Science,Sunnyvale,CA,California,37.3836,-122.0255
